Total Number of Aligned Reads:	186762	Total Number of Mapped Genomes:	9866
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|699037|org|Clostridium_difficile_M68	0.9913232375577993	0.9724033797025091	181608.0	0.9723873164776561	1.6063224853021492e-05	0.6980145017731979	0.8903785205528746	166288.87325549597	0.6938617063428321	0.2712275516432679
ti|699036|org|Clostridium_difficile_CF5	0.004428558463012562	0.004438804467718272	829.0	0.004438804467718272	0.0	0.02800924167412427	0.040610213993128884	7584.444785784736	0.0290476649425472	0.05522536704468789
ti|699032|org|Clostridium_difficile_BI9	0.0029673512339597813	0.014333750977179512	2677.0	0.014323042160610831	1.0708816568680996e-05	0.05525278131955839	0.017869603157569306	3337.362824913959	0.009509429112988724	0.03123761793084246
ti|699033|org|Clostridium_difficile_2007855	0.0006424945961171537	0.0037480857990383485	700.0	0.0037480857990383485	0.0	0.05088128741657014	0.008448225207729643	1577.8074362460036	0.0009852111243186515	0.035371221126353325
ti|262071|org|Clostridium_phage_phiC2	0.00028522495673154576	0.0005193776035810283	97.0	0.0005193776035810283	0.0	0.0004134068100507868	0.0006009430897791481	112.23333333333326	0.0005140231952966877	0.00024630278107966286
ti|272563|org|Clostridium_difficile_630	0.00012135792623272338	0.0007442627515233291	139.0	0.0007442627515233291	0.0	0.05422254699138674	0.010006580689710448	1868.8490227717027	0.0012047418639766119	0.03239952452854435
ti|718255|org|Roseburia_intestinalis_XB6B4	7.898388451370612e-05	0.0006639466272582217	124.0	0.0006639466272582217	0.0	2.3603818789005947e-05	0.00039573133591188655	73.90757575757576	0.0003801629881881753	8.567053254944797e-05
ti|245018|org|butyrate-producing_bacterium_SSC/2	3.92191517802479e-05	0.00013921461539285294	26.0	0.00013921461539285294	0.0	0.0001726120517237006	0.0004176438461785588	78.0	0.00038551739647251583	4.283526627472398e-05
ti|484020|org|Bifidobacterium_bifidum_BGN4	3.0950425333561164e-05	9.637934911812896e-05	18.0	9.637934911812896e-05	0.0	3.137854067038934e-05	0.00015527784024587442	29.0	0.0001874042899519174	2.6772041421702487e-05
ti|1496|org|[Clostridium]_difficile	2.559769270788303e-05	0.0003748085799038348	70.0	0.0003748085799038348	0.0	0.0004422230375034116	0.0021508880729639596	401.70415828289504	0.00039622621304119684	0.008738394320043691
ti|699034|org|Clostridium_difficile_BI1	2.457261702543815e-05	0.0003908718047568563	73.0	0.0003908718047568563	0.0	0.05075025425840273	0.007475675304509857	1396.1720712208698	0.0004122894378942183	0.03396301174757178
ti|502558|org|Eggerthella_sp._YY7918	1.8814226847534463e-05	4.818967455906448e-05	9.0	4.818967455906448e-05	0.0	1.6489243823758487e-05	5.300895158152274e-05	9.90005781526835	0.0	0.00034803653848213234
ti|645463|org|Clostridium_difficile_R20291	9.30198610132601e-06	0.00012315139053983143	23.0	0.00012315139053983143	0.0	0.05013397439712701	0.007011404959763911	1309.4640130954276	0.00010173375740246945	0.03322945781261713
ti|717608|org|Clostridium_cf._saccharolyticum_K10	1.8576357730802787e-06	0.00025701159764834387	48.0	0.00025701159764834387	0.0	1.1132756116354816e-05	0.00031202408640003014	58.27424242424242	0.0002891380473543869	5.889849112774547e-05
ti|1206105|org|Enterococcus_faecalis_D32	1.3348089651409663e-06	0.00023023955622664138	43.0	0.00023023955622664138	0.0	1.2675181776190717e-06	0.0002259225757715695	42.19375209624987	0.0002195307396579604	5.889849112774547e-05
ti|699035|org|Clostridium_difficile_M120	1.0902773521644368e-06	0.0007281995266703076	136.0	0.0007281995266703076	0.0	0.011298581343016255	0.004206438785444877	785.6029204472561	0.0013814373373598483	0.01388398068129491
ti|657315|org|Roseburia_intestinalis_M50/1	5.256055019207232e-08	0.0007603259763763506	142.0	0.0007603259763763506	0.0	3.916808677797234e-07	0.0014697850740514665	274.5	0.0014671078699092963	5.354408284340498e-06
