Total Number of Aligned Reads:	150868	Total Number of Mapped Genomes:	2128
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|717608|org|Clostridium_cf._saccharolyticum_K10	0.9963130100900557	0.9866969801415807	148861.0	0.9866969801415807	0.0	0.8835958529802891	0.9340539035944796	140918.84432749194	0.9729631200784792	0.011016252618182782
ti|657319|org|Eubacterium_siraeum_70/3	0.001067192319443025	0.0019884932523795635	300.0	0.0019884932523795635	0.0	0.0010807709207918891	0.0018728381296107038	282.55134293810767	0.0017565023729352812	0.0006628310841265212
ti|245012|org|butyrate-producing_bacterium_SM4/1	0.0008971702733727705	0.0035925444759657447	542.0	0.0035925444759657447	0.0	0.10754885877103156	0.047157159809221055	7114.506386097562	0.0885409762176207	0.0025121298088395154
ti|657318|org|Eubacterium_rectale_DSM_17629	0.0007680865524296416	0.0013786886549831642	208.0	0.0013786886549831642	0.0	0.000863968700542346	0.001295834769467349	195.5	0.0013322904790943077	8.616804093644776e-05
ti|77133|org|uncultured_bacterium	0.00027058165698906313	0.0004440968263647692	67.0	0.0004440968263647692	0.0	0.0005770087294423871	0.0009892153903141244	149.24094750591132	0.0002916456770156693	0.0015112548718084684
ti|548479|org|Mobiluncus_curtisii_ATCC_43063	0.00022302051614603213	0.000311530609539465	47.0	0.000311530609539465	0.0	0.00014938899956111544	0.00025058448165485796	37.805179578305115	0.00018559270355542594	0.00035792878542832143
ti|657321|org|Ruminococcus_bromii_L2-63	0.00015321590834276814	0.0009147068960945993	138.0	0.0009147068960945993	0.0	0.002802846111961217	0.003599725146043762	543.0833333333303	0.002710979134077472	0.005355675159742291
ti|423211|org|Streptococcus_suis_GZ1	0.00014449033057697662	0.0029761115677280803	449.0	0.0029761115677280803	0.0	0.00016806300971239436	0.0029897071371240845	451.0511363636364	0.0029893681894106105	1.3256621682530425e-05
ti|585394|org|Roseburia_hominis_A2-183	0.00010596163417990515	0.00019884932523795635	30.0	0.00019884932523795635	0.0	0.0005273099279603839	0.0006088774494716428	91.86012304688781	0.00018559270355542594	0.001783015616300342
ti|717961|org|Eubacterium_siraeum_V10Sc8a	3.733200259378923e-05	0.00015245114934909988	23.0	0.00015245114934909988	0.0	0.0014860158911745751	0.0015329127145368253	231.26747541674177	0.00025850412280934326	0.0042553755600922664
ti|1246365|org|Streptococcus_suis_SC070731	1.4144910049318995e-05	0.0001126812843015086	17.0	0.0001126812843015086	0.0	4.741983771941374e-05	0.0001088966725651596	16.429023196560497	7.291141925391733e-05	0.00023861919028554763
ti|562|org|Escherichia_coli	2.884886472263863e-06	9.279635177771297e-05	14.0	9.279635177771297e-05	0.0	2.450388856889763e-06	9.279635177771297e-05	14.0	9.279635177771297e-05	0.0
ti|1304|org|Streptococcus_salivarius	1.5818255947642233e-06	0.0001126812843015086	17.0	0.0001126812843015086	0.0	1.0081746170473064e-06	8.482856978727541e-05	12.797916666666666	6.628310841265212e-05	0.0001657077710316303
ti|718255|org|Roseburia_intestinalis_XB6B4	7.665356623034244e-07	0.0001060529734602434	16.0	0.0001060529734602434	0.0	2.2912404862176143e-05	0.00013539284002194777	20.426446988431216	0.0001060529734602434	0.000218734257761752
ti|751585|org|Coprococcus_sp._ART55/1	5.346139151477293e-07	0.0005700347323488082	86.0	0.0005700347323488082	0.0	1.729579589278546e-05	0.0004636609705345824	69.95160330261137	0.0003976986504759127	0.000218734257761752
ti|645463|org|Clostridium_difficile_R20291	2.5938062546485968e-08	0.00029827398785693454	45.0	0.00029827398785693454	0.0	0.00032953631847229184	0.0010063985293987682	151.83333333333337	0.0007092292600153776	0.0009544767611421905
ti|718252|org|Faecalibacterium_prausnitzii_L2-6	6.242305574977913e-12	5.30264867301217e-05	8.0	5.30264867301217e-05	0.0	0.00016598787244771795	0.00017344312605245795	26.167017541282227	4.6398175888856484e-05	0.0006959726383328473
